"","f1","f2","f3","f4","f5","f6","f7","Course","Intervention","Gender_group","Raceethnicity_group","Education_group"
"1",-0.214285714285714,-1,-1,0.25,-0.4,-0.166666666666667,0.166666666666667,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"2",0.285714285714286,-0.333333333333333,-0.5,-0.0833333333333333,0.6,0.5,0.666666666666667,"PHY105N","Partner Agreements","Woman","SND","Not1stGen"
"3",0.285714285714286,-0.333333333333333,-0.25,-0.0833333333333333,0.4,0.666666666666667,0.833333333333333,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"4",-0.0714285714285714,-0.333333333333333,0,-0.0833333333333333,0.2,0.5,0.166666666666667,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"5",0.285714285714286,-0.6,-1,0.0833333333333333,0.6,0.5,0.333333333333333,"PHY105N","Partner Agreements","Man","SND","1stGen"
"6",-0.142857142857143,-0.0666666666666667,-1,0,0.5,0.166666666666667,0.833333333333333,"PHY105N","Partner Agreements","Woman","SND","1stGen"
"7",-0.0714285714285714,-0.333333333333333,0.5,0.166666666666667,0.2,0.5,0.5,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"8",0.285714285714286,0.0666666666666667,0,0.166666666666667,0,0,0,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"10",0.285714285714286,-0.0666666666666667,-0.75,0,0.2,0.166666666666667,0.333333333333333,"PHY105N","Partner Agreements","Man","SND","1stGen"
"11",0.285714285714286,-0.2,-0.75,0.166666666666667,0.6,0.5,0.5,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"12",0.428571428571429,-0.2,-0.25,0.0833333333333333,0.2,0.166666666666667,0.333333333333333,"PHY105N","Partner Agreements","Man","SND","Not1stGen"
"13",0.214285714285714,-0.2,-0.5,0,0.8,0.5,0.5,"PHY105N","Partner Agreements","Woman","SND","1stGen"
"14",0.642857142857143,-1,-0.5,0.0833333333333333,1,0.166666666666667,1,"PHY105M","Control","Man","SND","Not1stGen"
"15",0.285714285714286,-0.2,-0.5,0,0.3,0.333333333333333,-0.166666666666667,"PHY105M","Control","Man","SD","Not1stGen"
"16",-0.0714285714285714,-0.0666666666666667,-0.5,0,0.2,-0.166666666666667,0.666666666666667,"PHY105M","Control","Woman","SND","Not1stGen"
"17",0.214285714285714,-0.2,-1,-0.166666666666667,0.1,0.5,0.333333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"18",0.428571428571429,0.466666666666667,0.5,0.25,0.4,0,0.666666666666667,"PHY105M","Control","Man","SD","Not1stGen"
"19",0.357142857142857,0.2,0.25,0.166666666666667,0.7,-0.166666666666667,0.333333333333333,"PHY105M","Control","Woman","SND","1stGen"
"20",0.285714285714286,-0.2,-0.75,-0.166666666666667,0.6,0.166666666666667,0.5,"PHY105M","Control","Woman","Mixed","Not1stGen"
"21",0.214285714285714,-0.0666666666666667,-0.75,0.333333333333333,0.3,0.166666666666667,0.5,"PHY105M","Control","Man","SND","Not1stGen"
"22",0.142857142857143,0.0666666666666667,-0.5,0.0833333333333333,0.4,0.333333333333333,0.333333333333333,"PHY105M","Control","Man","SD","Not1stGen"
"23",0,0.2,0,0,0,0,0,"PHY105M","Control","Man","SD","Not1stGen"
"24",0.142857142857143,-0.0666666666666667,-0.25,0.166666666666667,0.2,0,0.166666666666667,"PHY105M","Control","Woman","SND","Not1stGen"
"25",0.5,-0.333333333333333,-0.75,0.0833333333333333,0.7,-0.333333333333333,0.833333333333333,"PHY105M","Control","Man","SND","Not1stGen"
"26",0.357142857142857,-0.2,0,0,0.6,0,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"27",0.428571428571429,-0.333333333333333,-1,0.0833333333333333,0.7,0.166666666666667,0.5,"PHY105M","Control","Woman","Mixed","Not1stGen"
"28",0.571428571428571,0.0666666666666667,-0.5,0.166666666666667,0.6,0.5,0.666666666666667,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"29",-0.0714285714285714,-0.333333333333333,-1,-0.0833333333333333,0.3,-0.333333333333333,0.666666666666667,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"30",0.214285714285714,-0.466666666666667,-1,0,0.8,0,0.666666666666667,"PHY105M","Collaborative Comparison","Woman","Mixed","Not1stGen"
"31",0.0714285714285714,-0.0666666666666667,-0.5,0.0833333333333333,-0.1,0.333333333333333,0,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"32",0.285714285714286,0.2,-0.75,0.166666666666667,0.5,0.333333333333333,0.666666666666667,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"33",0.357142857142857,-0.333333333333333,-0.75,0,1,0.333333333333333,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"34",0.357142857142857,-0.466666666666667,-0.25,-0.0833333333333333,0.3,0,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SND","1stGen"
"35",0.357142857142857,-0.333333333333333,-0.75,0.333333333333333,0.8,0,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SND","Not1stGen"
"37",0.0714285714285714,-0.0666666666666667,0.5,0.0833333333333333,0.5,0,0.333333333333333,"PHY105M","Collaborative Comparison","Woman","SND","Not1stGen"
"38",0.285714285714286,-0.2,-0.25,0,0.1,0.333333333333333,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"39",0.214285714285714,-0.0666666666666667,0,0.0833333333333333,0.4,0.166666666666667,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SND","1stGen"
"40",0.142857142857143,-0.333333333333333,0.5,0.25,0.4,0.5,1,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"41",0.357142857142857,0.6,0,0.333333333333333,0.6,0.666666666666667,0.5,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"43",0.214285714285714,-0.0666666666666667,0,0.0833333333333333,0.1,0,0.5,"PHY105N","Control","Woman","SD","Not1stGen"
"44",0.0714285714285714,-1,-0.5,-0.0833333333333333,-0.1,0.166666666666667,0.166666666666667,"PHY105N","Control","Man","SD","Not1stGen"
"45",0.214285714285714,0.2,-0.5,0.0833333333333333,0.1,0,0.5,"PHY105N","Control","Woman","SND","Not1stGen"
"46",-0.142857142857143,0.333333333333333,-0.5,0.166666666666667,0,0,-0.166666666666667,"PHY105N","Control","Other","SD","Not1stGen"
"47",0.428571428571429,-0.333333333333333,-1,0.166666666666667,0.7,0.5,1,"PHY105N","Control","Woman","SD","Not1stGen"
"48",0.0714285714285714,0.0666666666666667,-1,0.25,-0.4,-0.666666666666667,0.833333333333333,"PHY105N","Control","Woman","Mixed","Not1stGen"
"49",0.0714285714285714,0.0666666666666667,0,0.0833333333333333,0.1,-0.166666666666667,0.5,"PHY105N","Control","Man","SD","Not1stGen"
"50",0.357142857142857,0.0666666666666667,-0.25,0.333333333333333,0.6,-0.333333333333333,0.5,"PHY105N","Control","Woman","SND","Not1stGen"
"51",0,-0.2,-0.25,-0.0833333333333333,0.4,0.166666666666667,0.333333333333333,"PHY105N","Control","Woman","SD","Not1stGen"
"52",0.642857142857143,-0.333333333333333,-0.75,0,1,0.333333333333333,1,"PHY105N","Control","Man","SD","Not1stGen"
"53",0.0714285714285714,-0.466666666666667,-0.5,-0.166666666666667,-0.3,0.166666666666667,0.5,"PHY105N","Control","Woman","SD","1stGen"
"54",0.0714285714285714,-0.333333333333333,0,0.0833333333333333,0.2,-0.666666666666667,0.666666666666667,"PHY105N","Control","Man","SD","Not1stGen"
"55",0.0714285714285714,-0.333333333333333,-0.5,0.0833333333333333,0.3,0.166666666666667,0.666666666666667,"PHY105N","Control","Man","SD","Not1stGen"
"56",0.142857142857143,-0.2,-1,0,0.5,-0.333333333333333,1,"PHY105M","Control","Man","Mixed","Not1stGen"
"57",0.0714285714285714,-1,-0.5,-0.25,0.4,-0.333333333333333,0.333333333333333,"PHY105M","Control","Woman","SND","Not1stGen"
"58",0.214285714285714,0.0666666666666667,-0.25,0.0833333333333333,0.5,-0.166666666666667,0.166666666666667,"PHY105M","Control","Woman","SND","1stGen"
"59",0.142857142857143,-0.866666666666667,0.25,0.0833333333333333,0.5,-0.333333333333333,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"60",0.571428571428571,-0.333333333333333,-0.25,0.25,0.7,0.5,0.666666666666667,"PHY105M","Control","Man","SND","1stGen"
"61",0.357142857142857,-0.0666666666666667,0.75,0.0833333333333333,-0.2,0.333333333333333,0.333333333333333,"PHY105M","Control","Woman","SND","Not1stGen"
"62",-0.214285714285714,-0.466666666666667,-0.25,-0.0833333333333333,0.1,0.5,-0.166666666666667,"PHY105M","Control","Man","SD","Not1stGen"
"63",-0.142857142857143,-0.333333333333333,0.25,0,0.8,-0.5,0.333333333333333,"PHY105M","Control","Man","SD","1stGen"
"64",0.357142857142857,-0.333333333333333,-0.25,0.0833333333333333,0.4,0.166666666666667,0.166666666666667,"PHY105M","Control","Man","SD","Not1stGen"
"65",0,-0.2,0,0,0,0,0,"PHY105M","Control","Woman","SD","Not1stGen"
"66",0.285714285714286,-0.2,0.25,0.25,0.6,0,0.333333333333333,"PHY105M","Control","Woman","SD","1stGen"
"67",0.285714285714286,-0.2,-0.25,-0.0833333333333333,0.5,0.333333333333333,0.5,"PHY105M","Control","Man","SND","Not1stGen"
"68",0.5,0.2,-0.25,0.0833333333333333,0.1,-0.5,0.5,"PHY105M","Control","Woman","SND","1stGen"
"69",0.0714285714285714,-0.2,-0.5,0.0833333333333333,0.5,0.166666666666667,0.5,"PHY105M","Control","Man","SD","1stGen"
"70",0.357142857142857,0.0666666666666667,-0.75,0.166666666666667,0.5,0.666666666666667,0.666666666666667,"PHY105M","Partner Agreements","Woman","Mixed","Not1stGen"
"71",0.285714285714286,-0.333333333333333,0.5,-0.166666666666667,-0.3,-0.166666666666667,0,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"72",0.214285714285714,-0.0666666666666667,-0.75,-0.25,0.3,0.166666666666667,0.5,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"73",0.214285714285714,-0.6,-0.25,-0.166666666666667,0.2,0,0.5,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"74",0.357142857142857,0.0666666666666667,-0.5,0.25,0.4,-0.166666666666667,0.666666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"75",0,0.0666666666666667,0.25,0.0833333333333333,0.3,0.166666666666667,0.5,"PHY105M","Partner Agreements","Man","SND","Not1stGen"
"76",0.0714285714285714,-0.466666666666667,-0.25,0.333333333333333,0,0.166666666666667,0.333333333333333,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"77",0.428571428571429,0.0666666666666667,0.25,0.166666666666667,0.4,0.333333333333333,-0.166666666666667,"PHY105M","Partner Agreements","Man","SND","Not1stGen"
"78",0.428571428571429,0.0666666666666667,0.75,0.0833333333333333,0.2,0.166666666666667,0,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"79",0.0714285714285714,0.2,0,0,0.7,0.5,0.666666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"80",0.0714285714285714,0.0666666666666667,0.5,0.166666666666667,0.4,0.666666666666667,0.666666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"81",0,-0.333333333333333,0,0,0,0,0,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"82",0.214285714285714,-0.333333333333333,-0.75,0.166666666666667,0.4,0.333333333333333,0.5,"PHY105M","Partner Agreements","Man","SD","1stGen"
"83",0.214285714285714,0.333333333333333,-0.25,0,0.2,-0.166666666666667,0.833333333333333,"PHY105M","Partner Agreements","Woman","Mixed","Not1stGen"
"84",0.428571428571429,-0.0666666666666667,-0.5,0,0.4,0.166666666666667,0.166666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"85",0.357142857142857,-0.0666666666666667,0.5,0,0.7,0.666666666666667,1,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"86",0.142857142857143,-0.0666666666666667,-0.25,0.25,0,0.333333333333333,0.333333333333333,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"87",0.142857142857143,-0.466666666666667,0,0.416666666666667,-0.1,-0.166666666666667,-0.333333333333333,"PHY105M","Partner Agreements","Man","SND","Not1stGen"
"88",0.142857142857143,0.2,0.25,-0.0833333333333333,0.8,0.5,0.5,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"89",0,0.2,-0.5,0.0833333333333333,0,0.333333333333333,0,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"90",-0.142857142857143,-0.0666666666666667,0.25,0,0.4,0,0.166666666666667,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"91",0.0714285714285714,0.0666666666666667,0.25,0.25,0.1,0.166666666666667,0.5,"PHY105N","Partner Agreements","Woman","SND","Not1stGen"
"92",0.357142857142857,-0.733333333333333,-1,0.166666666666667,0.7,0.333333333333333,0.833333333333333,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"93",-0.0714285714285714,-0.466666666666667,-0.5,0,0.1,0.333333333333333,0.5,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"94",-0.214285714285714,-0.333333333333333,-0.75,-0.0833333333333333,0,0.166666666666667,-0.166666666666667,"PHY105N","Partner Agreements","Woman","SND","Not1stGen"
"95",-0.214285714285714,0.0666666666666667,0,0.25,-0.1,0.666666666666667,0.5,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"96",0.142857142857143,-0.333333333333333,-0.25,0,0.3,-0.333333333333333,0.5,"PHY105N","Collaborative Comparison","Woman","Mixed","Not1stGen"
"97",-0.142857142857143,-0.2,0,0,0.1,-0.166666666666667,0.166666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"98",0.357142857142857,0.2,-0.25,0,0.5,0.333333333333333,0.5,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"99",0.5,-0.2,0,-0.166666666666667,0.3,0.333333333333333,0.5,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"100",0.142857142857143,-0.333333333333333,0.25,0.166666666666667,0.4,0.333333333333333,0.5,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"101",0.285714285714286,-0.2,-0.5,0,-0.1,0,0.5,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"102",0.142857142857143,-0.333333333333333,-0.5,0.0833333333333333,0.4,0.333333333333333,-0.166666666666667,"PHY105N","Collaborative Comparison","Woman","SND","1stGen"
"104",0.285714285714286,0.0666666666666667,0.25,0.25,0.2,0.333333333333333,0.5,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"105",0.5,0.0666666666666667,-0.5,0.0833333333333333,0.5,0.333333333333333,0.333333333333333,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"106",0.0714285714285714,-0.333333333333333,-0.5,0.25,0.4,0,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"107",0,0.333333333333333,0,0,0,0,0,"PHY105N","Collaborative Comparison","Woman","SND","1stGen"
"108",0.285714285714286,0.2,-0.25,0.166666666666667,0.3,0.166666666666667,0.833333333333333,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"109",-0.0714285714285714,-0.2,0,0.25,0.1,0.166666666666667,0.5,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"110",0.214285714285714,0.333333333333333,0,0.0833333333333333,0,0.333333333333333,0,"PHY105N","Control","Woman","SD","Not1stGen"
"111",0.428571428571429,-0.333333333333333,-0.5,0.333333333333333,0.6,0.333333333333333,1,"PHY105N","Control","Man","SD","Not1stGen"
"112",0.285714285714286,-1,-0.75,0,0.7,0,0.666666666666667,"PHY105N","Control","Man","SD","Not1stGen"
"113",0.214285714285714,-0.333333333333333,-0.5,-0.0833333333333333,0.5,0,0.833333333333333,"PHY105N","Control","Woman","SND","1stGen"
"114",0.285714285714286,-0.333333333333333,-0.5,0,0.8,0.333333333333333,0.333333333333333,"PHY105N","Control","Woman","SD","Not1stGen"
"115",0.285714285714286,0.0666666666666667,0,-0.25,0.4,-0.333333333333333,0.333333333333333,"PHY105N","Control","Other","SND","Not1stGen"
"116",0.0714285714285714,-0.333333333333333,0.25,0.166666666666667,0.5,0.166666666666667,0.166666666666667,"PHY105N","Control","Woman","SD","1stGen"
"117",0.571428571428571,-0.333333333333333,-1,0,-0.2,0.333333333333333,0.333333333333333,"PHY105N","Control","Woman","SD","1stGen"
"118",0.214285714285714,0.2,0,0.166666666666667,0.5,0.333333333333333,0.5,"PHY105N","Control","Woman","SD","Not1stGen"
"119",0.428571428571429,-0.333333333333333,0,0.25,0.6,0.666666666666667,1,"PHY105N","Control","Woman","SD","Not1stGen"
"120",0.571428571428571,0.0666666666666667,-0.5,0.333333333333333,0.3,0.5,0.833333333333333,"PHY105N","Control","Man","SD","Not1stGen"
"121",0.285714285714286,-0.333333333333333,-1,0.0833333333333333,0.4,0.333333333333333,0.666666666666667,"PHY105N","Control","Woman","SD","1stGen"
"122",0.285714285714286,0.0666666666666667,-0.5,-0.0833333333333333,0.2,0.166666666666667,0.333333333333333,"PHY105N","Control","Woman","SD","Not1stGen"
"123",0.0714285714285714,-0.0666666666666667,-0.25,-0.0833333333333333,0.2,0.166666666666667,0.166666666666667,"PHY105N","Control","Woman","SD","Not1stGen"
"125",-0.142857142857143,-0.333333333333333,-0.25,-0.583333333333333,0.1,0,0.5,"PHY105N","Control","Man","SD","Not1stGen"
"126",0,0.466666666666667,0,0.416666666666667,0.7,-0.333333333333333,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"127",0.142857142857143,-0.0666666666666667,0,0.166666666666667,0.2,0.333333333333333,0.5,"PHY105M","Control","Man","SD","Not1stGen"
"128",0.214285714285714,0.333333333333333,0.25,0,0.9,0.333333333333333,0.833333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"129",0.142857142857143,-0.2,-0.25,-0.0833333333333333,0.5,-0.166666666666667,0.5,"PHY105M","Control","Woman","SND","Not1stGen"
"131",0.357142857142857,0.0666666666666667,-0.75,0.0833333333333333,0.4,0.5,0.666666666666667,"PHY105M","Control","Woman","SD","Not1stGen"
"132",0.214285714285714,-0.2,0,0,0.3,0.333333333333333,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"133",0.214285714285714,-0.0666666666666667,-0.75,-0.166666666666667,0.1,-0.166666666666667,0.5,"PHY105M","Control","Man","SD","Not1stGen"
"134",-0.0714285714285714,-0.2,-0.25,0.25,0,0.166666666666667,0.833333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"135",0.214285714285714,-0.2,0.25,0.166666666666667,0.5,0,0.166666666666667,"PHY105M","Control","Woman","SD","1stGen"
"136",0.214285714285714,-0.466666666666667,-0.75,0,0.6,0.5,0.5,"PHY105M","Control","Woman","Mixed","Not1stGen"
"137",-0.285714285714286,-0.333333333333333,0.5,0.25,-0.1,-0.5,0.333333333333333,"PHY105M","Control","Man","SD","1stGen"
"138",0.0714285714285714,-0.333333333333333,0.25,0.0833333333333333,-0.1,0.166666666666667,0.666666666666667,"PHY105M","Control","Woman","Mixed","Not1stGen"
"139",0.714285714285714,-0.0666666666666667,-0.25,0,0.1,0.5,0.333333333333333,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"140",0.142857142857143,-0.333333333333333,-0.25,0,0.4,0,0.5,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"141",0.285714285714286,-0.0666666666666667,-0.25,0.166666666666667,0.3,0.166666666666667,0.333333333333333,"PHY105M","Partner Agreements","Woman","Mixed","Not1stGen"
"142",0.142857142857143,-0.6,-0.25,0,0.2,-0.166666666666667,0.333333333333333,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"143",0.214285714285714,-0.333333333333333,-0.5,-0.0833333333333333,0.7,0.333333333333333,0.666666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"144",-0.142857142857143,-0.2,-0.25,0.166666666666667,-0.1,0.333333333333333,0.5,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"145",0.357142857142857,-0.333333333333333,0,0.166666666666667,0.1,0.166666666666667,-0.166666666666667,"PHY105M","Partner Agreements","Woman","SND","1stGen"
"146",0.0714285714285714,-0.333333333333333,0.75,0.25,-0.3,0.5,0.5,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"147",-0.0714285714285714,-0.6,-0.5,-0.0833333333333333,0.2,0,0.333333333333333,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"148",0.142857142857143,-0.6,0.25,0.0833333333333333,0.2,0.333333333333333,0.5,"PHY105M","Partner Agreements","Woman","SND","1stGen"
"149",0,-0.0666666666666667,0,0,0,0,0,"PHY105M","Partner Agreements","Other","SD","Not1stGen"
"150",0.285714285714286,-0.0666666666666667,-0.5,0.166666666666667,0.4,0.333333333333333,0.666666666666667,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"151",0,0.2,0,0,-0.1,0,0,"PHY105M","Partner Agreements","Woman","Mixed","1stGen"
"152",0.0714285714285714,-0.2,0,0.166666666666667,0.1,0,0.5,"PHY105N","Partner Agreements","Woman","SND","1stGen"
"153",0.142857142857143,-0.2,0,0,0.1,0.333333333333333,0.5,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"154",0.357142857142857,-0.2,-0.25,0,0.5,0.333333333333333,0.833333333333333,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"155",0.142857142857143,-0.0666666666666667,-0.75,0.5,0.2,0.5,1,"PHY105M","Partner Agreements","Woman","Mixed","Not1stGen"
"156",-0.0714285714285714,0.333333333333333,0,-0.25,0.4,0.5,0.5,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"157",0.285714285714286,-0.2,-1,-0.0833333333333333,0.2,-0.166666666666667,0.666666666666667,"PHY105N","Control","Man","SND","1stGen"
"158",0.428571428571429,-0.333333333333333,-1,0,0.8,0.833333333333333,0.666666666666667,"PHY105N","Control","Woman","SD","Not1stGen"
"159",0.5,-0.2,-0.25,0.25,0.6,0.166666666666667,0.833333333333333,"PHY105N","Control","Man","SD","Not1stGen"
"160",0.285714285714286,-0.0666666666666667,-0.5,0,-0.1,0,0.333333333333333,"PHY105N","Control","Man","SD","Not1stGen"
"161",0.214285714285714,-0.2,-0.5,0,0.5,0.166666666666667,0.333333333333333,"PHY105N","Control","Woman","SND","1stGen"
"162",0.428571428571429,-0.0666666666666667,0.75,0,0.4,0.333333333333333,0.833333333333333,"PHY105N","Control","Woman","SD","Not1stGen"
"163",0.357142857142857,-0.2,-0.25,0.416666666666667,0.7,0.333333333333333,0.833333333333333,"PHY105N","Control","Man","SD","Not1stGen"
"164",0.357142857142857,-0.333333333333333,-0.25,0.0833333333333333,0.5,0.166666666666667,0.666666666666667,"PHY105N","Control","Woman","SND","Not1stGen"
"165",-0.142857142857143,-0.2,-0.5,-0.0833333333333333,0.1,-0.5,0,"PHY105N","Control","Man","SND","Not1stGen"
"166",0.357142857142857,-0.0666666666666667,0,0.25,0.6,0.333333333333333,0.333333333333333,"PHY105M","Partner Agreements","Man","SND","Not1stGen"
"167",0,-0.2,-0.25,-0.166666666666667,0.3,0.5,0.166666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"168",0.0714285714285714,-0.2,0.25,0.333333333333333,0.6,0.166666666666667,0.5,"PHY105M","Partner Agreements","Woman","SD","1stGen"
"169",0.5,0.2,0.5,0.416666666666667,0.2,0.5,0.166666666666667,"PHY105M","Partner Agreements","Man","SD","1stGen"
"170",0.214285714285714,-0.333333333333333,-1,0.0833333333333333,0.7,0.166666666666667,0.833333333333333,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"171",0.357142857142857,-0.2,-0.5,0.166666666666667,0.5,0.166666666666667,0.166666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"172",0.142857142857143,0.0666666666666667,-1,0.0833333333333333,0.6,0.666666666666667,0.666666666666667,"PHY105M","Partner Agreements","Woman","SND","1stGen"
"173",0.214285714285714,-0.333333333333333,-0.5,0,0.6,0.166666666666667,0.833333333333333,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"174",0.0714285714285714,-0.466666666666667,-0.5,0,0.2,-0.333333333333333,0.166666666666667,"PHY105M","Partner Agreements","Woman","Mixed","Not1stGen"
"175",0.142857142857143,0.0666666666666667,0,0.0833333333333333,-0.1,0,0.5,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"176",0.357142857142857,-0.2,-0.25,0.166666666666667,0.5,0.166666666666667,0.333333333333333,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"177",-0.142857142857143,-0.2,0,-0.0833333333333333,0.3,0,0.166666666666667,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"178",0.0714285714285714,-0.2,-0.75,0.0833333333333333,0.3,0.166666666666667,1,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"179",0.571428571428571,-0.2,-1,0.166666666666667,0.2,-0.166666666666667,0.333333333333333,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"180",0.142857142857143,-0.0666666666666667,0.5,-0.25,0.6,0.333333333333333,0.5,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"181",0.357142857142857,-0.0666666666666667,0,0.0833333333333333,0.2,0.333333333333333,0.333333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"182",-0.0714285714285714,-0.866666666666667,-0.75,0,-0.2,0.166666666666667,0,"PHY105M","Collaborative Comparison","Woman","SND","Not1stGen"
"184",0.142857142857143,-0.0666666666666667,-0.25,0.166666666666667,0.3,-0.333333333333333,0.5,"PHY105M","Collaborative Comparison","Woman","Mixed","1stGen"
"185",0.285714285714286,0.0666666666666667,0.5,0,0,0.5,1,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"186",-0.142857142857143,-0.333333333333333,-0.25,-0.0833333333333333,0,0.333333333333333,1,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"187",0.0714285714285714,0.0666666666666667,0,0.166666666666667,0.3,0.333333333333333,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"188",0.214285714285714,-0.0666666666666667,0,-0.0833333333333333,0.4,0.166666666666667,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"189",0.642857142857143,-0.0666666666666667,0.75,0.166666666666667,0.8,0.666666666666667,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"190",0.214285714285714,-0.2,-1,-0.0833333333333333,0.2,-0.166666666666667,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","SND","Not1stGen"
"191",0.5,-0.333333333333333,-0.5,0,0.7,0.333333333333333,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","SND","Not1stGen"
"192",0.285714285714286,-0.0666666666666667,-1,0,0.7,0.333333333333333,1,"PHY105M","Collaborative Comparison","Man","SND","1stGen"
"193",0.285714285714286,-0.466666666666667,0.25,0,0.1,-0.166666666666667,0.5,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"194",0.5,0.2,0.75,0.0833333333333333,0.7,-0.166666666666667,0.333333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"195",0,-0.0666666666666667,-0.25,0.0833333333333333,0.2,0,0.5,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"196",0,0.2,0,0,0,0,0,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"197",0,-0.0666666666666667,-0.25,0,0.2,0.333333333333333,0.166666666666667,"PHY105N","Control","Woman","SD","1stGen"
"198",0.285714285714286,0.0666666666666667,-0.25,-0.166666666666667,0.5,0.333333333333333,0.333333333333333,"PHY105N","Control","Woman","SD","Not1stGen"
